accuracy,decision_threshold,event_frac_thresh,extra_features,f1,include_track_ids,iou_thresh,label_mode,model,model_type,param_clf__C,param_colsample_bytree,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_num_leaves,param_scale_pos_weight,param_subsample,pr_auc,precision,pred_version,recall,roc_auc,run_ts,seed,step_size,threshold,tp_count_thresh,tuned,val_frac,window_size
0.9066666666666666,0.5,,,0.6181818181818182,False,0.1,tp_count,lgbm,tree,,0.6,0.01,,,,,300.0,15.0,,0.6,0.5580800967116607,0.5483870967741935,v0,0.7083333333333334,0.9306592039800996,2025-12-14 16:14:50.498783,42,60,0.3,5.0,True,0.3,120
0.8590078328981723,0.5,,,0.55,False,0.1,tp_count,logreg,tree,0.1,,,,,,,,,,,0.4622149767815244,0.4520547945205479,v0,0.7021276595744681,0.8963399189463019,2025-12-14 16:15:44.727685,42,75,0.45,5.0,True,0.3,150
0.8929503916449086,0.5,,,0.6371681415929203,False,0.1,tp_count,rf,tree,,,,10.0,sqrt,4.0,2.0,200.0,,,,0.6707074936373179,0.5454545454545454,v0,0.7659574468085106,0.9412993920972644,2025-12-14 16:15:44.727685,42,75,0.25,5.0,True,0.3,150
0.9112271540469974,0.5,,,0.66,False,0.1,tp_count,xgb,tree,,0.8,0.01,3.0,,,,500.0,,7.0,0.6,0.6648834505009702,0.6226415094339622,v0,0.7021276595744681,0.940919452887538,2025-12-14 16:15:44.727685,42,75,0.3,5.0,True,0.3,150
0.9060052219321147,0.5,,,0.625,False,0.1,tp_count,lgbm,tree,,0.6,0.01,,,,,300.0,15.0,,0.6,0.6468280358704843,0.6122448979591837,v0,0.6382978723404256,0.9288247213779128,2025-12-14 16:15:44.727685,42,75,0.4,5.0,True,0.3,150
0.5974395448079659,0.5,0.1,,0.4710280373831775,False,0.1,event_frac,logreg,tree,1.0,,,,,,,,,,,0.3845450509999125,0.3471074380165289,v0,0.7325581395348837,0.6748894144440064,2025-12-14 16:17:14.882437,42,30,0.4,,True,0.3,60
0.802275960170697,0.5,0.1,,0.5875370919881305,False,0.1,event_frac,rf,tree,,,,5.0,log2,1.0,2.0,200.0,,,,0.5913246140615405,0.6,v0,0.5755813953488372,0.7511606008846845,2025-12-14 16:17:14.882437,42,30,0.5,,True,0.3,60
0.7567567567567568,0.5,0.1,,0.5626598465473146,False,0.1,event_frac,xgb,tree,,0.6,0.01,4.0,,,,200.0,,7.0,1.0,0.5900236740804167,0.502283105022831,v0,0.6395348837209303,0.7401020452853326,2025-12-14 16:17:14.882437,42,30,0.55,,True,0.3,60
0.7766714082503556,0.5,0.1,,0.5341246290801187,False,0.1,event_frac,lgbm,tree,,0.8,0.01,,,,,200.0,15.0,,0.6,0.5375591514706471,0.5454545454545454,v0,0.5232558139534884,0.7270507598651075,2025-12-14 16:17:14.882437,42,30,0.5,,True,0.3,60
0.6139705882352942,0.5,0.1,,0.4852941176470588,False,0.1,event_frac,logreg,tree,0.01,,,,,,,,,,,0.3991189109892094,0.358695652173913,v0,0.75,0.6795748749632244,2025-12-14 16:18:31.353252,42,45,0.45,,True,0.3,90
0.8014705882352942,0.5,0.1,,0.568,False,0.1,event_frac,rf,tree,,,,5.0,log2,1.0,2.0,200.0,,,,0.5777761837164901,0.6016949152542372,v0,0.5378787878787878,0.7572080023536334,2025-12-14 16:18:31.353252,42,45,0.5,,True,0.3,90
0.78125,0.5,0.1,,0.5405405405405406,False,0.1,event_frac,xgb,tree,,0.6,0.01,5.0,,,,200.0,,5.0,0.8,0.5465394495414638,0.5511811023622047,v0,0.5303030303030303,0.7193476022359517,2025-12-14 16:18:31.353252,42,45,0.55,,True,0.3,90
0.7113970588235294,0.5,0.1,,0.4749163879598662,False,0.1,event_frac,lgbm,tree,,0.8,0.01,,,,,200.0,63.0,,1.0,0.4607592246523553,0.4251497005988024,v0,0.5378787878787878,0.6760260370697264,2025-12-14 16:18:31.353252,42,45,0.35,,True,0.3,90
0.6266666666666667,0.5,0.1,,0.4782608695652174,False,0.1,event_frac,logreg,tree,0.01,,,,,,,,,,,0.4200720536480414,0.3564814814814814,v0,0.7264150943396226,0.698387450636244,2025-12-14 16:19:35.362211,42,60,0.45,,True,0.3,120
0.7777777777777778,0.5,0.1,,0.5495495495495496,False,0.1,event_frac,rf,tree,,,,5.0,log2,1.0,2.0,200.0,,,,0.5794751327839932,0.5258620689655172,v0,0.5754716981132075,0.7490127248793328,2025-12-14 16:19:35.362211,42,60,0.45,,True,0.3,120
0.7666666666666667,0.5,0.1,,0.5679012345679012,False,0.1,event_frac,xgb,tree,,0.8,0.01,4.0,,,,200.0,,9.0,0.8,0.5677057121121448,0.5036496350364964,v0,0.6509433962264151,0.7433084686265907,2025-12-14 16:19:35.362211,42,60,0.6000000000000001,,True,0.3,120
0.7488888888888889,0.5,0.1,,0.4932735426008968,False,0.1,event_frac,lgbm,tree,,0.8,0.01,,,,,200.0,63.0,,1.0,0.4764103258170976,0.4700854700854701,v0,0.5188679245283019,0.7178861342694164,2025-12-14 16:19:35.362211,42,60,0.4,,True,0.3,120
0.6266318537859008,0.5,0.1,,0.4874551971326165,False,0.1,event_frac,logreg,tree,0.01,,,,,,,,,,,0.4053897787887093,0.3655913978494624,v0,0.7311827956989247,0.689098998887653,2025-12-14 16:20:32.320085,42,75,0.45,,True,0.3,150
0.7859007832898173,0.5,0.1,,0.5232558139534884,False,0.1,event_frac,rf,tree,,,,5.0,log2,4.0,10.0,200.0,,,,0.5670454618081585,0.569620253164557,v0,0.4838709677419355,0.7519836855765665,2025-12-14 16:20:32.320085,42,75,0.5,,True,0.3,150
0.7441253263707572,0.5,0.1,,0.5462962962962963,False,0.1,event_frac,xgb,tree,,0.6,0.01,5.0,,,,200.0,,5.0,0.8,0.5802870426044673,0.4796747967479675,v0,0.6344086021505376,0.7725991842788285,2025-12-14 16:20:32.320085,42,75,0.4,,True,0.3,150
0.7597911227154047,0.5,0.1,,0.5353535353535354,False,0.1,event_frac,lgbm,tree,,0.6,0.01,,,,,200.0,31.0,,1.0,0.526145749582504,0.5047619047619047,v0,0.5698924731182796,0.7629217649239896,2025-12-14 16:20:32.320085,42,75,0.35,,True,0.3,150
0.5945945945945946,0.5,0.2,,0.4808743169398907,False,0.1,event_frac,logreg,tree,0.01,,,,,,,,,,,0.394632884799112,0.3473684210526316,v0,0.7810650887573964,0.686257562662057,2025-12-14 16:22:01.222012,42,30,0.45,,True,0.3,60
0.8036984352773826,0.5,0.2,,0.5868263473053892,False,0.1,event_frac,rf,tree,,,,5.0,log2,2.0,10.0,300.0,,,,0.5739320935663459,0.593939393939394,v0,0.5798816568047337,0.7506371473527913,2025-12-14 16:22:01.222012,42,30,0.5,,True,0.3,60
0.8079658605974396,0.5,0.2,,0.5659163987138264,False,0.1,event_frac,xgb,tree,,0.6,0.01,4.0,,,,200.0,,7.0,1.0,0.5755639580830441,0.6197183098591549,v0,0.5207100591715976,0.7333289010039227,2025-12-14 16:22:01.222012,42,30,0.7000000000000001,,True,0.3,60
0.7780938833570412,0.5,0.2,,0.5272727272727272,False,0.1,event_frac,lgbm,tree,,0.8,0.01,,,,,200.0,15.0,,0.6,0.5113811098414657,0.5403726708074534,v0,0.514792899408284,0.7229406289475434,2025-12-14 16:22:01.222012,42,30,0.5,,True,0.3,60
0.6636029411764706,0.5,0.2,,0.466472303206997,False,0.1,event_frac,logreg,tree,0.1,,,,,,,,,,,0.3935154259819933,0.3755868544600939,v0,0.6153846153846154,0.6783351913786696,2025-12-14 16:23:16.775296,42,45,0.5,,True,0.3,90
0.7665441176470589,0.5,0.2,,0.5543859649122806,False,0.1,event_frac,rf,tree,,,,5.0,log2,1.0,2.0,200.0,,,,0.5505522018550385,0.5096774193548387,v0,0.6076923076923076,0.7468413229282795,2025-12-14 16:23:16.775296,42,45,0.45,,True,0.3,90
0.7683823529411765,0.5,0.2,,0.5333333333333333,False,0.1,event_frac,xgb,tree,,0.8,0.01,4.0,,,,200.0,,9.0,0.8,0.5167136256429002,0.5142857142857142,v0,0.5538461538461539,0.7232905982905982,2025-12-14 16:23:16.775296,42,45,0.65,,True,0.3,90
0.6856617647058824,0.5,0.2,,0.4770642201834862,False,0.1,event_frac,lgbm,tree,,0.6,0.01,,,,,200.0,31.0,,1.0,0.4518318176619021,0.3959390862944162,v0,0.6,0.6834819769602379,2025-12-14 16:23:16.775296,42,45,0.3,,True,0.3,90
0.62,0.5,0.2,,0.4738461538461538,False,0.1,event_frac,logreg,tree,0.01,,,,,,,,,,,0.4110393234371886,0.35,v0,0.7333333333333333,0.692367149758454,2025-12-14 16:24:21.380822,42,60,0.45,,True,0.3,120
0.7777777777777778,0.5,0.2,,0.5535714285714286,False,0.1,event_frac,rf,tree,,,,5.0,log2,1.0,2.0,200.0,,,,0.5458728871236981,0.5210084033613446,v0,0.5904761904761905,0.7534575569358177,2025-12-14 16:24:21.380822,42,60,0.45,,True,0.3,120
0.7977777777777778,0.5,0.2,,0.542713567839196,False,0.1,event_frac,xgb,tree,,0.8,0.01,4.0,,,,200.0,,9.0,0.8,0.5210356858456113,0.574468085106383,v0,0.5142857142857142,0.7277570738440304,2025-12-14 16:24:21.380822,42,60,0.7000000000000001,,True,0.3,120
0.6666666666666666,0.5,0.2,,0.5,False,0.1,event_frac,lgbm,tree,,0.6,0.01,,,,,200.0,31.0,,1.0,0.461607446622886,0.3846153846153846,v0,0.7142857142857143,0.715224292615597,2025-12-14 16:24:21.380822,42,60,0.25,,True,0.3,120
0.5744125326370757,0.5,0.2,,0.4825396825396825,False,0.1,event_frac,logreg,tree,0.01,,,,,,,,,,,0.4013226529925514,0.3408071748878923,v0,0.8260869565217391,0.6842970267443598,2025-12-14 16:25:19.080069,42,75,0.4,,True,0.3,150
